"","OBJECTID","ID","Shape_Length","Shape_Area","Fate","Source","Recruit","Species","Site","Plot_ID","Year","Month","Date","Time","Survey_times","size_class","pa_ratio","Circle_Length","circ","pure_size","size_class_pa","size_class_circ","sa_change","change_rate","rate_ad"
"362",4,5,0.155844924,0.001019,"D",NA,"N","PA","OL","M2",2020,10,"10/12/2020",14:21:00,1,"J",152.939081452404,0.113159761647115,0.72610489159798,"J","J","J",-0.001019,0,0
"363",1,2,0.663090199,0.008814,"D",NA,"N","PA","OL","M2",2020,10,"10/12/2020",14:21:00,1,"A",75.2314725436805,0.332806235811413,0.501901907633855,"M","IA","IA",-0.008814,0,0
"364",42,59,0.23196652,0.00295,"D",NA,"Y","PA","OL","M2",2022,1,"1/18/2022",16:36:00,2,"A",78.6327186440678,0.192537771131691,0.830023966957349,"M","IA","CA",-0.00295,0,0
"365",33,41,0.272651907,0.004394,"D",NA,"N","PA","OL","M2",2022,1,"1/18/2022",16:36:00,2,"A",62.0509574419663,0.234982196090457,0.861839547267342,"M","IA","CA",-0.004394,0,0
"366",22,37,0.3122202,0.003569,"D",NA,"N","PA","OL","M2",2022,1,"1/18/2022",16:36:00,2,"A",87.4811431773606,0.211776714306951,0.678292802025464,"M","IA","IA",-0.003569,0,0
"367",29,26,0.6973352,0.01745,"D",NA,"N","PA","OL","M2",2022,1,"1/18/2022",16:36:00,2,"A",39.9619025787966,0.468276806195404,0.671523259108967,"L","CA","IA",-0.01745,0,0
"368",8,22,0.527478342,0.0145,"D",NA,"N","PA","OL","M2",2022,1,"1/18/2022",16:36:00,2,"A",36.3778166896552,0.426863413644468,0.809252967668704,"L","CA","CA",-0.0145,0,0
"369",14,12,0.823351345,0.01101,"D",NA,"N","PA","OL","M2",2022,1,"1/18/2022",16:36:00,2,"A",74.782138510445,0.371962014813468,0.451765843430386,"M","IA","IA",-0.01101,0,0
"370",0,1,0.759777029,0.01409,"D",NA,"N","PA","OL","M2",2022,1,"1/18/2022",16:36:00,2,"A",53.9231390347764,0.420785173165976,0.553827184956886,"L","IA","IA",-0.01409,0,0
"371",156,255,0.245182544,0.001332684,"D",NA,"N","PA","OL","TY3",2020,10,"10/14/2020",14:57:00,1,"J",183.97650455772,0.129410204604686,0.527811656137664,"J","J","J",-0.001332684,0,0
"372",155,254,0.272416862,0.001757872,"D",NA,"N","PA","OL","TY3",2020,10,"10/14/2020",14:57:00,1,"J",154.969680386285,0.148627289030665,0.545587699452558,"J","J","J",-0.001757872,0,0
"373",154,253,0.05403437,0.00019245,"D",NA,"N","PA","OL","TY3",2020,10,"10/14/2020",14:57:00,1,"J",280.770953494414,0.0491772104204114,0.910109813816862,"J","J","J",-0.00019245,0,0
"374",153,252,0.225757105,0.001202956,"D",NA,"N","PA","OL","TY3",2020,10,"10/14/2020",14:57:00,1,"J",187.668630440349,0.122950359612191,0.544613466815101,"J","J","J",-0.001202956,0,0
"375",150,246,0.104702549,0.000616971,"D",NA,"N","PA","OL","TY3",2020,10,"10/14/2020",14:57:00,1,"J",169.704165998078,0.0880516112533541,0.840969127249749,"J","J","J",-0.000616971,0,0
"376",149,245,0.135431442,0.000962779,"D",NA,"N","PA","OL","TY3",2020,10,"10/14/2020",14:57:00,1,"J",140.667216464007,0.109993807706262,0.812173348241111,"J","J","J",-0.000962779,0,0
"377",142,220,0.144588035,0.001183048,"D",NA,"N","PA","OL","TY3",2020,10,"10/14/2020",14:57:00,1,"J",122.216541509727,0.121928748138314,0.843283803796863,"J","J","J",-0.001183048,0,0
"378",141,219,0.103830239,0.000604866,"D",NA,"N","PA","OL","TY3",2020,10,"10/14/2020",14:57:00,1,"J",171.65824992643,0.0871835439060892,0.839673921063488,"J","J","J",-0.000604866,0,0
"379",137,189,0.168133039,0.001237169,"D",NA,"N","PA","OL","TY3",2020,10,"10/14/2020",14:57:00,1,"J",135.901432221467,0.124686503546279,0.74159430108367,"J","J","J",-0.001237169,0,0
"380",136,188,0.669835222,0.005845981,"D",NA,"N","PA","OL","TY3",2020,10,"10/14/2020",14:57:00,1,"A",114.580465109278,0.271040151731256,0.404637055247679,"M","IA","IA",-0.005845981,0,0
"381",135,187,0.871909251,0.015166729,"D",NA,"N","PA","OL","TY3",2020,10,"10/14/2020",14:57:00,1,"A",57.4882857734189,0.436566990989412,0.500702327092767,"L","IA","IA",-0.015166729,0,0
"382",134,186,0.438364913,0.003955141,"D",NA,"N","PA","OL","TY3",2020,10,"10/14/2020",14:57:00,1,"A",110.834206163573,0.222938932530967,0.50856928992163,"M","IA","IA",-0.003955141,0,0
"383",133,185,0.175949468,0.001075696,"D",NA,"N","PA","OL","TY3",2020,10,"10/14/2020",14:57:00,1,"J",163.568022935848,0.116265190854287,0.660787396380685,"J","J","J",-0.001075696,0,0
"384",129,177,0.1357641,0.001251225,"D",NA,"N","PA","OL","TY3",2020,10,"10/14/2020",14:57:00,1,"J",108.504945153749,0.12539281108561,0.923608016298936,"J","J","J",-0.001251225,0,0
"385",114,97,0.082765931,0.000436041,"D",NA,"N","PA","OL","TY3",2020,10,"10/14/2020",14:57:00,1,"J",189.81226765373,0.0740233261145147,0.894369521615297,"J","J","J",-0.000436041,0,0
"386",113,96,0.095779688,0.000635613,"D",NA,"N","PA","OL","TY3",2020,10,"10/14/2020",14:57:00,1,"J",150.688686354747,0.0893719672229759,0.933099377218434,"J","J","J",-0.000635613,0,0
"387",112,95,0.260601003,0.002188688,"D",NA,"N","PA","OL","TY3",2020,10,"10/14/2020",14:57:00,1,"J",119.067223377658,0.16584289121696,0.636386235309157,"J","J","J",-0.002188688,0,0
"388",111,94,0.246552395,0.001552401,"D",NA,"N","PA","OL","TY3",2020,10,"10/14/2020",14:57:00,1,"J",158.820043919065,0.139671207870849,0.566497063923668,"J","J","J",-0.001552401,0,0
"389",110,93,0.508662495,0.006559887,"D",NA,"N","PA","OL","TY3",2020,10,"10/14/2020",14:57:00,1,"A",77.5413501787455,0.287113167984885,0.564447292275569,"M","IA","IA",-0.006559887,0,0
"390",109,92,0.464280091,0.010706039,"D",NA,"N","PA","OL","TY3",2020,10,"10/14/2020",14:57:00,1,"A",43.3661871584813,0.366791567359152,0.790022175125213,"M","IA","IA",-0.010706039,0,0
"391",99,82,0.120052898,0.001100492,"D",NA,"N","PA","OL","TY3",2020,10,"10/14/2020",14:57:00,1,"J",109.090205108261,0.117597577909315,0.979548014820223,"J","J","J",-0.001100492,0,0
"392",96,79,0.356859149,0.007589704,"D",NA,"N","PA","OL","TY3",2020,10,"10/14/2020",14:57:00,1,"A",47.0188493517007,0.308828485275054,0.865407223383403,"M","IA","CA",-0.007589704,0,0
"393",95,78,0.673122973,0.016424249,"D",NA,"N","PA","OL","TY3",2020,10,"10/14/2020",14:57:00,1,"A",40.9834856376082,0.454305183765845,0.674921525469678,"L","CA","IA",-0.016424249,0,0
"394",81,66,0.199981246,0.002133412,"D",NA,"N","PA","OL","TY3",2020,10,"10/14/2020",14:57:00,1,"J",93.7377524828772,0.163735292057397,0.818753234777812,"J","J","J",-0.002133412,0,0
"395",80,65,0.162726128,0.000974697,"D",NA,"N","PA","OL","TY3",2020,10,"10/14/2020",14:57:00,1,"J",166.950475891482,0.110672506697481,0.680115160716423,"J","J","J",-0.000974697,0,0
"396",79,64,0.273891925,0.001874289,"D",NA,"N","PA","OL","TY3",2020,10,"10/14/2020",14:57:00,1,"J",146.131106248823,0.153469900020873,0.56033013759304,"J","J","J",-0.001874289,0,0
"397",78,63,0.209114337,0.002221751,"D",NA,"N","PA","OL","TY3",2020,10,"10/14/2020",14:57:00,1,"J",94.1214100950106,0.167090833018521,0.799040541244767,"J","J","J",-0.002221751,0,0
"398",77,62,0.251609873,0.002520597,"D",NA,"N","PA","OL","TY3",2020,10,"10/14/2020",14:57:00,1,"J",99.8215395003644,0.177974032014342,0.707341209994338,"J","J","J",-0.002520597,0,0
"399",76,61,0.375243448,0.008561863,"D",NA,"N","PA","OL","TY3",2020,10,"10/14/2020",14:57:00,1,"A",43.8273128173156,0.328011499199905,0.874129850762656,"M","IA","CA",-0.008561863,0,0
"400",75,60,0.211767146,0.002704008,"D",NA,"N","PA","OL","TY3",2020,10,"10/14/2020",14:57:00,1,"J",78.3160205147322,0.18433547317918,0.870463037638425,"J","J","J",-0.002704008,0,0
"401",73,58,0.24818747,0.00397465,"D",NA,"N","PA","OL","TY3",2020,10,"10/14/2020",14:57:00,1,"A",62.4425974614117,0.223488086846621,0.900480942275695,"M","IA","CA",-0.00397465,0,0
"402",157,57,0.25093502,0.002729873,"D",NA,"N","PA","OL","TY3",2020,10,"10/14/2020",14:57:00,1,"J",91.9218659622627,0.185214998982622,0.738099444958386,"J","J","J",-0.002729873,0,0
"403",70,55,0.1467562,0.001355792,"D",NA,"N","PA","OL","TY3",2020,10,"10/14/2020",14:57:00,1,"J",108.243889918218,0.130527333336674,0.889416142804693,"J","J","J",-0.001355792,0,0
"404",69,54,0.319008155,0.007395835,"D",NA,"N","PA","OL","TY3",2020,10,"10/14/2020",14:57:00,1,"A",43.133487293862,0.30485866169858,0.955645355519453,"M","IA","CA",-0.007395835,0,0
"405",67,52,0.132580598,0.00096983,"D",NA,"N","PA","OL","TY3",2020,10,"10/14/2020",14:57:00,1,"J",136.704987472031,0.110395847806536,0.832669707874877,"J","J","J",-0.00096983,0,0
"406",42,29,0.448060324,0.009939407,"D",NA,"N","PA","OL","TY3",2020,10,"10/14/2020",14:57:00,1,"A",45.0791806794912,0.353415155375312,0.788766905804657,"M","IA","IA",-0.009939407,0,0
"407",39,27,0.302200432,0.004698206,"D",NA,"N","PA","OL","TY3",2020,10,"10/14/2020",14:57:00,1,"A",64.322516296646,0.242980241621836,0.804036711707402,"M","IA","CA",-0.004698206,0,0
"408",37,26,0.313236881,0.004800099,"D",NA,"N","PA","OL","TY3",2020,10,"10/14/2020",14:57:00,1,"A",65.2563376297031,0.2456009426277,0.78407415449811,"M","IA","IA",-0.004800099,0,0
"409",33,23,0.264552192,0.003618163,"D",NA,"N","PA","OL","TY3",2020,10,"10/14/2020",14:57:00,1,"A",73.1178202861507,0.213230338369477,0.806004806679043,"M","IA","CA",-0.003618163,0,0
"410",31,21,0.399987783,0.00964822,"D",NA,"N","PA","OL","TY3",2020,10,"10/14/2020",14:57:00,1,"A",41.4571582115665,0.348199810868519,0.870526115215172,"M","CA","CA",-0.00964822,0,0
"411",23,16,0.28366306,0.004683743,"D",NA,"N","PA","OL","TY3",2020,10,"10/14/2020",14:57:00,1,"A",60.5633272363578,0.242605957058788,0.855261016569404,"M","IA","CA",-0.004683743,0,0
"412",22,15,0.371619217,0.007404093,"D",NA,"N","PA","OL","TY3",2020,10,"10/14/2020",14:57:00,1,"A",50.1910520302757,0.305028812903277,0.820810116779502,"M","IA","CA",-0.007404093,0,0
"413",21,14,0.174679266,0.001645266,"D",NA,"N","PA","OL","TY3",2020,10,"10/14/2020",14:57:00,1,"J",106.170835597405,0.143788116043031,0.823155027701063,"J","J","J",-0.001645266,0,0
"414",20,13,0.228778318,0.003531385,"D",NA,"N","PA","OL","TY3",2020,10,"10/14/2020",14:57:00,1,"A",64.784303608924,0.210657762002706,0.920794259894446,"M","IA","CA",-0.003531385,0,0
"415",147,9,0.258936701,0.002368558,"D",NA,"N","PA","OL","TY3",2020,10,"10/14/2020",14:57:00,1,"J",109.322508040757,0.172522977164218,0.666274716940254,"J","J","J",-0.002368558,0,0
"416",14,8,0.309234528,0.005059436,"D",NA,"N","PA","OL","TY3",2020,10,"10/14/2020",14:57:00,1,"A",61.1203557076322,0.252148265660565,0.815394927892933,"M","IA","CA",-0.005059436,0,0
"417",144,7,0.816846673,0.012804517,"D",NA,"N","PA","OL","TY3",2020,10,"10/14/2020",14:57:00,1,"A",63.7936341526978,0.401131282948441,0.49107292250481,"L","IA","IA",-0.012804517,0,0
"418",7,5,0.318752588,0.006209411,"D",NA,"N","PA","OL","TY3",2020,10,"10/14/2020",14:57:00,1,"A",51.3337880195078,0.279338074602942,0.876347628596953,"M","IA","CA",-0.006209411,0,0
"419",5,4,0.226080029,0.003038272,"D",NA,"N","PA","OL","TY3",2020,10,"10/14/2020",14:57:00,1,"A",74.4107272159965,0.195397164716457,0.864283172559471,"M","IA","CA",-0.003038272,0,0
"420",4,3,0.295912293,0.005818854,"D",NA,"N","PA","OL","TY3",2020,10,"10/14/2020",14:57:00,1,"A",50.8540501273962,0.270410569162609,0.913819991799426,"M","IA","CA",-0.005818854,0,0
"421",3,2,0.354812055,0.005305305,"D",NA,"N","PA","OL","TY3",2020,10,"10/14/2020",14:57:00,1,"A",66.8787289326438,0.258202302182248,0.727715697772016,"M","IA","IA",-0.005305305,0,0
"422",192,261,0.117488685,0.000731663,"D","56","N","PA","OL","TY3",2022,4,"4/12/2022",10:51:00,2,"J",160.57759514968,0.0958871650577588,0.816139571719258,"J","J","J",-0.000731663,0,0
"423",191,260,0.095996099,0.000642339,"D","56","N","PA","OL","TY3",2022,4,"4/12/2022",10:51:00,2,"J",149.44771997341,0.0898435859372101,0.935908717886652,"J","J","J",-0.000642339,0,0
"424",189,259,0.068560061,0.000350346,"D",NA,"Y","PA","OL","TY3",2022,4,"4/12/2022",10:51:00,2,"J",195.692432623749,0.06635192295072,0.96779264754038,"J","J","J",-0.000350346,0,0
"425",187,251,0.087619549,0.000524845,"D",NA,"Y","PA","OL","TY3",2022,4,"4/12/2022",10:51:00,2,"J",166.943667177929,0.0812120482754458,0.926871334106568,"J","J","J",-0.000524845,0,0
"426",180,244,0.098195081,0.000413388,"D","76","N","PA","OL","TY3",2022,4,"4/12/2022",10:51:00,2,"J",237.53732812757,0.0720748695144758,0.73399674179683,"J","J","J",-0.000413388,0,0
"427",181,263,0.0863319,0.00049543,"D","76","N","PA","OL","TY3",2022,4,"4/12/2022",10:51:00,2,"J",174.256504450679,0.0789034662956702,0.91395493781175,"J","J","J",-0.00049543,0,0
"428",183,242,0.05614087,0.000223771,"D","76","N","PA","OL","TY3",2022,4,"4/12/2022",10:51:00,2,"J",250.885369417842,0.0530281936213725,0.944555964689761,"J","J","J",-0.000223771,0,0
"429",178,238,0.224060694,0.002198459,"D","40","N","PA","OL","TY3",2022,4,"4/12/2022",10:51:00,2,"J",101.917158336817,0.166212666708869,0.741819833463823,"J","J","J",-0.002198459,0,0
"430",174,233,0.137835582,0.000953645,"D",NA,"Y","PA","OL","TY3",2022,4,"4/12/2022",10:51:00,2,"J",144.535526322688,0.109470802063978,0.794212934538032,"J","J","J",-0.000953645,0,0
"431",171,230,0.087162526,0.00043999,"D",NA,"Y","PA","OL","TY3",2022,4,"4/12/2022",10:51:00,2,"J",198.101152298916,0.0743577662830985,0.85309329244426,"J","J","J",-0.00043999,0,0
"432",169,225,0.130618956,0.000752412,"D","41","N","PA","OL","TY3",2022,4,"4/12/2022",10:51:00,2,"J",173.600309404954,0.0972372770427639,0.744434651910431,"J","J","J",-0.000752412,0,0
"433",159,213,0.321561708,0.002821368,"D","12","N","PA","OL","TY3",2022,4,"4/12/2022",10:51:00,2,"J",113.973685105949,0.188293271062705,0.585558747755827,"J","J","J",-0.002821368,0,0
"434",164,211,0.331332905,0.002287778,"D","11","N","PA","OL","TY3",2022,4,"4/12/2022",10:51:00,2,"J",144.827384912347,0.169555496022327,0.511737571076218,"J","J","J",-0.002287778,0,0
"435",153,181,0.103392478,0.000579766,"D",NA,"Y","PA","OL","TY3",2022,4,"4/12/2022",10:51:00,2,"J",178.334841987974,0.0853554592606973,0.825548056413711,"J","J","J",-0.000579766,0,0
"436",151,178,0.104257326,0.000613626,"D",NA,"Y","PA","OL","TY3",2022,4,"4/12/2022",10:51:00,2,"J",169.903697040217,0.0878125943962867,0.842267855558531,"J","J","J",-0.000613626,0,0
"437",148,175,0.159989893,0.001574387,"D",NA,"Y","PA","OL","TY3",2022,4,"4/12/2022",10:51:00,2,"J",101.620435763253,0.140656782745906,0.879160427627177,"J","J","J",-0.001574387,0,0
"438",147,174,0.138034852,0.001003861,"D",NA,"N","PA","OL","TY3",2022,4,"4/12/2022",10:51:00,2,"J",137.503949251938,0.112316024552604,0.813678740732843,"J","J","J",-0.001003861,0,0
"439",119,173,0.312324576,0.004735517,"D","120","N","PA","OL","TY3",2022,4,"4/12/2022",10:51:00,2,"A",65.9536384306085,0.243943152542961,0.781056539537129,"M","IA","IA",-0.004735517,0,0
"440",140,162,0.189480635,0.002283052,"D",NA,"Y","PA","OL","TY3",2022,4,"4/12/2022",10:51:00,2,"J",82.9944455930045,0.169380275014105,0.893918658305664,"J","J","J",-0.002283052,0,0
"441",179,73,0.232359836,0.002663378,"D",NA,"N","PA","OL","TY3",2022,4,"4/12/2022",10:51:00,2,"J",87.2425303505548,0.182945333458196,0.787336299627086,"J","J","J",-0.002663378,0,0
"442",45,47,0.636620196,0.011506692,"D",NA,"N","PA","OL","TY3",2022,4,"4/12/2022",10:51:00,2,"A",55.326082943734,0.380259590565816,0.59730997061522,"M","IA","IA",-0.011506692,0,0
"443",43,45,0.411396654,0.009951453,"D",NA,"N","PA","OL","TY3",2022,4,"4/12/2022",10:51:00,2,"A",41.3403604478663,0.353629250132644,0.859582222398543,"M","CA","CA",-0.009951453,0,0
"444",36,37,0.340175409,0.004348456,"D",NA,"N","PA","OL","TY3",2022,4,"4/12/2022",10:51:00,2,"A",78.2290102509948,0.233761223679707,0.687178489376657,"M","IA","IA",-0.004348456,0,0
"445",28,28,0.259916009,0.00284301,"D",NA,"N","PA","OL","TY3",2022,4,"4/12/2022",10:51:00,2,"A",91.4228261595985,0.189014066461545,0.727212098972883,"M","IA","IA",-0.00284301,0,0
"446",25,25,0.445308609,0.006532999,"D",NA,"N","PA","OL","TY3",2022,4,"4/12/2022",10:51:00,2,"A",68.1629691050006,0.286524146726306,0.643428267353139,"M","IA","IA",-0.006532999,0,0
"447",71,71,0.699613523,0.014671907,"Fi",NA,"N","PA","OL","M1",2020,10,"10/14/2020",14:35:00,1,"A",47.6838847874377,0.429386330687658,0.613747900192687,"L","IA","IA",0.004033098,1.27488573912035,0.899919345261422
"448",38,39,0.869772892,0.0167,"Fi",NA,"N","PA","OL","M2",2020,10,"10/12/2020",14:21:00,1,"A",52.0822091017964,0.458103033454045,0.526692700666561,"L","IA","IA",-0.004006,0.760119760479042,0.608095808383234
"449",1,74,0.265890402,0.002797,"Fi","3+49","N","PA","OL","M2",2022,1,"1/18/2022",16:36:00,2,"J",95.0627107615302,0.187478368374494,0.705096411770796,"J","J","J",0.002989633,2.06887129066857,2.25695049891117
"450",38,68,0.811550847,0.03109,"Fi",NA,"N","PA","OL","M2",2022,1,"1/18/2022",16:36:00,2,"A",26.1032758764876,0.625050767858441,0.770192983186475,"L","CA","IA",-0.007251399,0.766761048568672,0.836466598438551
"451",36,42,0.706886483,0.02995,"Fi",NA,"N","PA","OL","M2",2022,1,"1/18/2022",16:36:00,2,"A",23.6022197996661,0.613484148043009,0.867867985591414,"L","CA","CA",-0.01820773,0.392062437395659,0.427704477158901
"452",15,18,0.410621799,0.00478,"Fi",NA,"N","PA","OL","M2",2022,1,"1/18/2022",16:36:00,2,"A",85.9041420502092,0.245086212457243,0.596866053030085,"M","IA","IA",0.002446382,1.51179539748954,1.64923134271586
"453",125,120,0.370031578,0.006219965,"Fi",NA,"N","PA","OL","TY3",2020,10,"10/14/2020",14:57:00,1,"A",59.4909421516038,0.279575366222317,0.755544615228262,"M","IA","IA",0.003271293,1.52593430991975,1.0172895399465
"454",93,76,0.549516503,0.012417118,"Fi",NA,"N","PA","OL","TY3",2020,10,"10/14/2020",14:57:00,1,"A",44.2547540419605,0.395016590474666,0.718843907904739,"L","IA","IA",-0.011284529,0.0912119060155505,0.0608079373437003
"455",88,72,0.288123356,0.004265119,"Fi",NA,"N","PA","OL","TY3",2020,10,"10/14/2020",14:57:00,1,"A",67.5534155084536,0.231510401641794,0.80351140169905,"M","IA","CA",0.000706942,1.16574965434728,0.777166436231517
"456",158,56,0.685676616,0.008435392,"Fi",NA,"N","PA","OL","TY3",2020,10,"10/14/2020",14:57:00,1,"A",81.2856848857765,0.325579885971785,0.474830085166248,"M","IA","IA",-0.005921003,0.298076129716319,0.198717419810879
"457",63,48,0.961680177,0.018683373,"Fi",NA,"N","PA","OL","TY3",2020,10,"10/14/2020",14:57:00,1,"A",51.4725139298991,0.484543279227265,0.503850750816989,"L","IA","IA",-0.007260313,0.611402448583562,0.407601632389041
"458",143,41,0.932233681,0.015088851,"Fi",NA,"N","PA","OL","TY3",2020,10,"10/14/2020",14:57:00,1,"A",61.7829469586518,0.435444708098335,0.467098236175329,"L","IA","IA",-0.003199113,0.787981669379597,0.525321112919731
"459",146,40,0.44129219,0.010502057,"Fi",NA,"N","PA","OL","TY3",2020,10,"10/14/2020",14:57:00,1,"A",42.019595780141,0.363280525868268,0.823219930242291,"M","CA","CA",0.00374938,1.35701386880684,0.904675912537896
"460",19,12,0.462557998,0.01088043,"Fi",NA,"N","PA","OL","TY3",2020,10,"10/14/2020",14:57:00,1,"A",42.5128416799704,0.3697668398107,0.799395624785413,"M","CA","CA",-0.004998693,0.540579462392571,0.360386308261714
"461",18,11,0.563141247,0.019033215,"Fi",NA,"N","PA","OL","TY3",2020,10,"10/14/2020",14:57:00,1,"A",29.5872897458469,0.489058722110934,0.868447702448147,"L","CA","CA",-0.016447121,0.135872683621763,0.0905817890811756
"462",2,1,0.407819151,0.010324056,"Fi",NA,"N","PA","OL","TY3",2020,10,"10/14/2020",14:57:00,1,"A",39.5018344534357,0.360188719894722,0.883206977925178,"M","CA","CA",-0.007059356,0.316222616382554,0.210815077588369
"463",157,210,1.191106352,0.013852112,"Fi",NA,"N","PA","OL","TY3",2022,4,"4/12/2022",10:51:00,2,"A",85.987346333902,0.417217896528435,0.350277618642433,"L","IA","IA",-0.009288358,0.32946268410189,0.494194026152835
"464",152,180,1.100733127,0.009729424,"Fi","53+179","N","PA","OL","TY3",2022,4,"4/12/2022",10:51:00,2,"A",113.134459655577,0.34966204805246,0.317662873475471,"M","IA","IA",-0.006665879,0.314874241270603,0.472311361905905
"465",46,264,0.43756561,0.006650124,"Fi","48","N","PA","OL","TY3",2022,4,"4/12/2022",10:51:00,2,"A",65.798112937443,0.289081169942708,0.660657883837598,"M","IA","IA",-0.002486369,0.626116896466893,0.939175344700339
"466",186,85,0.655343659,0.012693706,"Fi",NA,"N","PA","OL","TY3",2022,4,"4/12/2022",10:51:00,2,"A",51.6274489892865,0.399391805206009,0.609438726874153,"L","IA","IA",-0.006467078,0.490528770715188,0.735793156072781
"467",167,42,0.689505826,0.012530963,"Fi",NA,"N","PA","OL","TY3",2022,4,"4/12/2022",10:51:00,2,"A",55.0241690123895,0.396823292175273,0.575518403488113,"L","IA","IA",-0.002547536,0.796700700496841,1.19505105074526
"468",87,87,0.56814065,0.011628269,"Fu",NA,"N","PA","OL","M1",2020,10,"10/14/2020",14:35:00,1,"A",48.8585747371341,0.382263178788467,0.672831945379137,"M","IA","IA",0.00116164244502715,1.09989814004364,0.77639868708963
"469",86,86,0.354289442,0.008230369,"Fu",NA,"N","PA","OL","M1",2020,10,"10/14/2020",14:35:00,1,"A",43.0466048363081,0.321598922801263,0.907729344080378,"M","IA","CA",0.000822198554972856,1.09989814004364,0.77639868708963
"470",61,61,0.217558699,0.002545537,"Fu",NA,"N","PA","OL","M1",2020,10,"10/14/2020",14:35:00,1,"J",85.4667203815933,0.178852345118995,0.822087767306398,"J","J","J",0.00548121604765391,3.15326512545444,2.22583420620313
"471",59,59,0.175553395,0.001955898,"Fu",NA,"N","PA","OL","M1",2020,10,"10/14/2020",14:35:00,1,"J",89.7559049602791,0.156775441800953,0.893035659042382,"J","J","J",0.00421156695234609,3.15326512545444,2.22583420620313
"472",58,58,0.183248358,0.001779763,"Fu",NA,"N","PA","OL","M1",2020,10,"10/14/2020",14:35:00,1,"J",102.962224745654,0.149549862800752,0.816104790421925,"J","J","J",0.00280175753989683,2.57423069245559,1.81710401820394
"473",57,57,0.227338629,0.00307457,"Fu",NA,"N","PA","OL","M1",2020,10,"10/14/2020",14:35:00,1,"A",73.9416012645671,0.196560896670193,0.864617234364482,"M","IA","CA",0.00484008246010317,2.57423069245559,1.81710401820394
"474",41,41,0.37751074,0.007208502,"Fu",NA,"N","PA","OL","M1",2020,10,"10/14/2020",14:35:00,1,"A",52.3702067364343,0.300972935172499,0.797256616255472,"M","IA","CA",0.00548310810101286,1.76064459731202,1.24280795104378
"475",40,40,0.496873158,0.010597033,"Fu",NA,"N","PA","OL","M1",2020,10,"10/14/2020",14:35:00,1,"A",46.8879504291437,0.364919503576603,0.734431912251946,"M","IA","IA",0.00806057589898714,1.76064459731202,1.24280795104378
"476",21,21,0.451473954,0.004227965,"Fu",NA,"N","PA","OL","M1",2020,10,"10/14/2020",14:35:00,1,"A",106.782803074292,0.23049983760198,0.510549580014044,"M","IA","IA",0.00295017031544759,1.6977754819275,1.19842975194882
"477",20,20,0.160722339,0.000828501,"Fu",NA,"N","PA","OL","M1",2020,10,"10/14/2020",14:35:00,1,"J",193.99172602085,0.102035536066447,0.634855967759696,"J","J","J",0.000578107684552413,1.6977754819275,1.19842975194882
"478",53,142,0.589356252,0.014194218,"Fu","59+61","N","PA","OL","M1",2022,3,"3/31/2022",10:55:00,2,"A",41.5208680041408,0.422338494538454,0.716609848636092,"L","CA","IA",0.00482143857916209,1.33967623853333,1.78623498471111
"479",63,101,0.136753075,0.001078374,"Fu",NA,"Y","PA","OL","M1",2022,3,"3/31/2022",10:55:00,2,"J",126.814143330607,0.116409824949997,0.851241004635523,"J","J","J",0.00100502018018277,1.93197738463907,2.57596984618542
"480",129,94,0.237530744,0.004290305,"Fu",NA,"N","PA","OL","M1",2022,3,"3/31/2022",10:55:00,2,"A",55.3645356215933,0.23219294278388,0.977527956481626,"M","IA","CA",0.00138054636743162,1.32178280272186,1.76237707029582
"481",128,93,0.266176235,0.005127069,"Fu",NA,"N","PA","OL","M1",2022,3,"3/31/2022",10:55:00,2,"A",51.915867525871,0.25382799140243,0.953608767523628,"M","IA","CA",0.00164980263256838,1.32178280272186,1.76237707029582
"482",89,90,0.273138144,0.004379998,"Fu",NA,"N","PA","OL","M1",2022,3,"3/31/2022",10:55:00,2,"A",62.360335324354,0.234607498085956,0.858933485635592,"M","IA","CA",0.00204292310801559,1.46642101389443,1.95522801852591
"483",88,89,0.255133262,0.00422863,"Fu",NA,"N","PA","OL","M1",2022,3,"3/31/2022",10:55:00,2,"A",60.3347329986308,0.230517964096071,0.903519840137784,"M","IA","CA",0.00197232189198441,1.46642101389443,1.95522801852591
"484",54,60,0.26408849,0.003171221,"Fu",NA,"N","PA","OL","M1",2022,3,"3/31/2022",10:55:00,2,"A",83.2765959862148,0.199626497204251,0.755907602047521,"M","IA","IA",0.00107718842083791,1.33967623853333,1.78623498471111
"485",62,50,0.238500934,0.003923536,"Fu",NA,"N","PA","OL","M1",2022,3,"3/31/2022",10:55:00,2,"A",60.7872424262196,0.222046408425762,0.931008548695084,"M","IA","CA",0.00365664681981723,1.93197738463907,2.57596984618542
"486",28,37,0.252704278,0.002986445,"Fu",NA,"N","PA","OL","M1",2022,3,"3/31/2022",10:55:00,2,"A",84.6170875405373,0.193723448992113,0.766601382949731,"M","IA","IA",0.00247785506913997,1.82970055338035,2.43960073784046
"487",27,36,0.365131504,0.006684661,"Fu",NA,"N","PA","OL","M1",2022,3,"3/31/2022",10:55:00,2,"A",54.6222918409774,0.289830860257069,0.79377116759848,"M","IA","IA",0.00554626693086003,1.82970055338035,2.43960073784046
"488",48,49,0.157117287,0.0007649,"Fu",NA,"N","PA","OL","M2",2020,10,"10/12/2020",14:21:00,1,"J",205.408925349719,0.0980408939316821,0.623998134156187,"J","J","J",-0.000226259727082756,0.704196983811274,0.563357587049019
